HS Code,Product Name,Technical Regulation,Certificates,Additional,Scraped_From,requirements_codes
271019130008,زيت التروس جبر اس أي أي 90 أي بي,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019130009,زيت ديزل سن فورز اس أي بي أي سي ايف,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019130010,زيت للمحركات ديزل اس 3 اس أي أي 40 أي بي أي سي ايف,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019130011,زيت للمحركات ديزل اس أي أي 30 أي بي أي سي اف,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019130012,زيت التروس ( صناعي ) سنب 220ابزو 220,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019130013,زيت هدروليك,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019130014,زيت تزليق محول ديزل سوبر اس أي أي 15 ديليو 40 أي بي أي اس أي -4,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019130015,زيت لمحركات ديزل اس أي أي 50 أي بي أي,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019130016,زيت ديزل 40 أي بي أي إس اف,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019130017,زيوت محركات ديزل محركه اتش دي 50 اي بي أي إس اف,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019130018,زيوت ديزل محركات اتش دي 40 أي بي أي إس اف,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019139999,غيرها,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-017|QM-COC
271019140001,زيت التروس جيربوكس 90 جي ايل – 5,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019140002,زيت التروس جيربوكس 140 جي ايل – 20,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019149999,غيرها من زيت تروس جيربوكس,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-017|QM-COC
271019150001,زيت لناقل الحركه الاوتوماتيكي ( قير ),اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019150002,زيت قير كهرباء,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019190001,زيوت نفط وزيوت متحصل عليها من مواد معدنية قارية، عدا الخام؛  محتوية على ما لايقل عن70% وزناً من زيوت النفط ، على أن تكون هذه الزيوت العنصر الأساسي في هذه المحضرات,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-017|QM-COC
271019190002,محضـرات زيوت  خفيفة,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-017|QM-COC
271019199999,غيرها,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-017|QM-COC
271019910001,زيت للقواطع جريتون 1300 ( سائل قاطع ),اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019910002,زيوت تبريد للقواطع,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019920001,زيت تنظيف مكائن,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019920002,منظف كربريتر,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-017|QM-COC
271019920003,زيت تنظيف مكائن خياطه,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019920004,زيت تنظيف مكائن انتاج الطوب,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019920005,مزيلات للشحوم و منظف للفرامل,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-017|QM-COC
271019930001,زيوت حل القوالب,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019930002,بخاخ زيت حل القوالب,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019940000,ـ ـ ـ ـ للفرامل الهيدروليكية,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019950001,زيوت تربونيه,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019950002,زيوت تربونيه ( دي بي أي ),اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019950003,زيوت شل تيربو تي 46,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019950004,زيوت توربين ابروستيل,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019950005,زيوت شل تيربو تي 32,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019950006,زيت شل تيربو س سي  46,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019950007,زيت شل تيربو تي 68,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019950008,زيوت هيدروليكيه تحتوى اي مادة ضمن قائمة الامن الصناعي,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019950010,زيوت للانظمة هيدروليك الشاحنه وغيرها,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019950011,زيت سنوكو هيدروليك سيف 68 دبليو ار ايزو 68,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019950012,زيت كيوبركس هيدروليك / 10,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019960001,زيت عزل للمحولات,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019960002,زيت ديالا اس 3 ( للمحولات ),اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019960003,زيت محول كهربائي,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
271019979999,زيوت معدنيه بيضاء أخر,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-017|QM-COC
271019980001,المحضرات المحتوية على أكثر من 70% وزناً من زيوت النفط,اللائحة الفنية لزيوت التزييت والتشحيم,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-017|COC-QM
